route_id,service_type,trip_id,shape_id
10,1,5125,shp_1_19
10,1,5126,shp_1_19
10,1,5127,shp_1_19
10,1,5128,shp_1_19
10,1,5129,shp_1_19
1,1,513,shp_1_32
10,1,5130,shp_1_19
10,1,5131,shp_1_19
10,1,5132,shp_1_19
10,1,5133,shp_1_19
10,1,5134,shp_1_19
10,1,5135,shp_1_19
10,1,5136,shp_1_19
10,1,5137,shp_1_19
10,1,5138,shp_1_19
10,1,5139,shp_1_19
1,1,514,shp_1_32
10,1,5140,shp_1_19
10,1,5141,shp_1_19
10,1,5142,shp_1_19
10,1,5143,shp_1_19
10,1,5144,shp_1_19
10,1,5145,shp_1_19
10,1,5146,shp_1_19
10,1,5147,shp_1_19
10,1,5148,shp_1_19
10,1,5149,shp_1_19
1,1,515,shp_1_32
10,1,5150,shp_1_19
10,1,5151,shp_1_19
10,1,5152,shp_1_19
10,1,5153,shp_1_19
10,1,5154,shp_1_19
10,1,5155,shp_1_19
10,1,5156,shp_1_19
10,1,5157,shp_1_19
10,1,5158,shp_1_19
10,1,5159,shp_1_19
1,1,516,shp_1_32
10,1,5160,shp_1_19
10,1,5161,shp_1_19
10,1,5162,shp_1_19
10,1,5163,shp_1_19
10,1,5164,shp_1_19
10,1,5165,shp_1_19
10,1,5166,shp_1_19
10,1,5167,shp_1_19
10,1,5168,shp_1_19
10,1,5169,shp_1_19
1,1,517,shp_1_32
10,1,5170,shp_1_19
10,1,5171,shp_1_19
10,1,5172,shp_1_19
10,1,5173,shp_1_19
10,1,5174,shp_1_19
10,1,5175,shp_1_19
10,1,5176,shp_1_19
10,1,5177,shp_1_19
10,1,5178,shp_1_19
10,1,5179,shp_1_19
1,1,518,shp_1_32
10,1,5180,shp_1_19
10,1,5181,shp_1_19
10,1,5182,shp_1_19
10,1,5183,shp_1_19
10,1,5184,shp_1_19
10,1,5185,shp_1_19
10,1,5186,shp_1_19
10,1,5187,shp_1_19
10,1,5188,shp_1_19
10,1,5189,shp_1_19
1,1,519,shp_1_32
10,1,5190,shp_1_19
10,1,5191,shp_1_19
10,1,5192,shp_1_19
10,1,5193,shp_1_19
10,1,5194,shp_1_19
10,1,5195,shp_1_19
10,1,5196,shp_1_19
10,1,5197,shp_1_19
10,1,5198,shp_1_19
10,1,5199,shp_1_19
1,1,520,shp_1_32
10,1,5200,shp_1_19
10,1,5201,shp_1_19
10,1,5202,shp_1_19
10,1,5203,shp_1_19
10,1,5204,shp_1_19
10,1,5205,shp_1_19
10,1,5206,shp_1_19
10,1,5207,shp_1_19
10,1,5208,shp_1_19
10,1,5209,shp_1_19
1,1,521,shp_1_32
10,1,5210,shp_1_19
10,1,5211,shp_1_19
10,1,5212,shp_1_19
10,1,5213,shp_1_19
10,1,5214,shp_1_19
10,1,5215,shp_1_19
10,1,5216,shp_1_19
10,1,5217,shp_1_19
10,1,5218,shp_1_19
10,1,5219,shp_1_19
1,1,522,shp_1_32
10,1,5220,shp_1_19
10,1,5221,shp_1_19
10,1,5222,shp_1_19
10,1,5223,shp_1_19
10,1,5224,shp_1_19
10,1,5225,shp_1_19
10,1,5226,shp_1_19
10,1,5227,shp_1_19
10,1,5228,shp_1_19
10,1,5229,shp_1_19
1,1,523,shp_1_32
10,1,5230,shp_1_19
10,1,5231,shp_1_19
10,1,5232,shp_1_19
10,1,5233,shp_1_19
10,1,5234,shp_1_19
10,1,5235,shp_1_19
10,1,5236,shp_1_19
10,1,5237,shp_1_19
10,1,5238,shp_1_19
10,1,5239,shp_1_19
1,1,524,shp_1_32
10,1,5240,shp_1_19
10,1,5241,shp_1_19
10,1,5242,shp_1_19
10,1,5243,shp_1_19
10,1,5244,shp_1_19
10,1,5245,shp_1_19
10,1,5246,shp_1_19
10,1,5247,shp_1_19
10,1,5248,shp_1_19
10,1,5249,shp_1_19
1,1,525,shp_1_32
10,1,5250,shp_1_19
10,1,5251,shp_1_19
10,1,5252,shp_1_19
10,1,5253,shp_1_19
10,1,5254,shp_1_19
1,1,526,shp_1_32
1,1,527,shp_1_32
1,1,528,shp_1_32
1,1,529,shp_1_32
1,1,530,shp_1_32
1,1,531,shp_1_32
1,1,532,shp_1_32
1,1,533,shp_1_32
1,1,534,shp_1_32
1,1,535,shp_1_32
1,1,536,shp_1_32
1,1,537,shp_1_32
1,1,538,shp_1_32
1,1,539,shp_1_32
1,1,540,shp_1_32
1,1,541,shp_1_32
1,1,542,shp_1_32
1,1,543,shp_1_32
1,1,544,shp_1_32
1,1,545,shp_1_32
1,1,546,shp_1_32
1,1,547,shp_1_32
1,1,548,shp_1_32
11,1,5487,shp_1_26
11,1,5488,shp_1_26
11,1,5489,shp_1_26
1,1,549,shp_1_32
11,1,5490,shp_1_26
11,1,5491,shp_1_26
11,1,5492,shp_1_26
11,1,5493,shp_1_26
11,1,5494,shp_1_26
11,1,5495,shp_1_26
11,1,5496,shp_1_26
11,1,5497,shp_1_26
11,1,5498,shp_1_26
11,1,5499,shp_1_26
1,1,550,shp_1_32
11,1,5500,shp_1_26
11,1,5501,shp_1_26
11,1,5502,shp_1_26
11,1,5503,shp_1_26
11,1,5504,shp_1_26
11,1,5505,shp_1_26
11,1,5506,shp_1_26
11,1,5507,shp_1_26
11,1,5508,shp_1_26
11,1,5509,shp_1_26
1,1,551,shp_1_32
11,1,5510,shp_1_26
11,1,5511,shp_1_26
11,1,5512,shp_1_26
11,1,5513,shp_1_26
11,1,5514,shp_1_26
11,1,5515,shp_1_26
11,1,5516,shp_1_26
11,1,5517,shp_1_26
11,1,5518,shp_1_26
11,1,5519,shp_1_26
1,1,552,shp_1_32
11,1,5520,shp_1_26
11,1,5521,shp_1_26
11,1,5522,shp_1_26
11,1,5523,shp_1_26
11,1,5524,shp_1_26
11,1,5525,shp_1_26
11,1,5526,shp_1_26
11,1,5527,shp_1_26
11,1,5528,shp_1_26
11,1,5529,shp_1_26
1,1,553,shp_1_32
11,1,5530,shp_1_26
11,1,5531,shp_1_26
11,1,5532,shp_1_26
11,1,5533,shp_1_26
11,1,5534,shp_1_26
11,1,5535,shp_1_26
11,1,5536,shp_1_26
11,1,5537,shp_1_26
11,1,5538,shp_1_26
11,1,5539,shp_1_26
1,1,554,shp_1_32
11,1,5540,shp_1_26
11,1,5541,shp_1_26
11,1,5542,shp_1_26
11,1,5543,shp_1_26
11,1,5544,shp_1_26
11,1,5545,shp_1_26
11,1,5546,shp_1_26
11,1,5547,shp_1_26
11,1,5548,shp_1_26
11,1,5549,shp_1_26
1,1,555,shp_1_32
11,1,5550,shp_1_26
11,1,5551,shp_1_26
11,1,5552,shp_1_26
11,1,5553,shp_1_26
11,1,5554,shp_1_26
11,1,5555,shp_1_26
11,1,5556,shp_1_26
11,1,5557,shp_1_26
11,1,5558,shp_1_26
11,1,5559,shp_1_26
1,1,556,shp_1_32
11,1,5560,shp_1_26
11,1,5561,shp_1_26
11,1,5562,shp_1_26
11,1,5563,shp_1_26
11,1,5564,shp_1_26
11,1,5565,shp_1_26
11,1,5566,shp_1_26
11,1,5567,shp_1_26
11,1,5568,shp_1_26
11,1,5569,shp_1_26
1,1,557,shp_1_32
11,1,5570,shp_1_26
11,1,5571,shp_1_26
11,1,5572,shp_1_26
11,1,5573,shp_1_26
11,1,5574,shp_1_26
11,1,5575,shp_1_26
11,1,5576,shp_1_26
11,1,5577,shp_1_26
11,1,5578,shp_1_26
11,1,5579,shp_1_26
1,1,558,shp_1_32
11,1,5580,shp_1_26
11,1,5581,shp_1_26
11,1,5582,shp_1_26
11,1,5583,shp_1_26
11,1,5584,shp_1_26
11,1,5585,shp_1_26
11,1,5586,shp_1_26
11,1,5587,shp_1_26
11,1,5588,shp_1_26
11,1,5589,shp_1_26
1,1,559,shp_1_32
11,1,5590,shp_1_26
11,1,5591,shp_1_26
11,1,5592,shp_1_26
11,1,5593,shp_1_26
11,1,5594,shp_1_26
11,1,5595,shp_1_26
11,1,5596,shp_1_26
11,1,5597,shp_1_26
11,1,5598,shp_1_26
11,1,5599,shp_1_26
1,1,560,shp_1_32
11,1,5600,shp_1_26
11,1,5601,shp_1_26
11,1,5602,shp_1_26
11,1,5603,shp_1_26
11,1,5604,shp_1_26
11,1,5605,shp_1_26
11,1,5606,shp_1_26
11,1,5607,shp_1_26
11,1,5608,shp_1_26
11,1,5609,shp_1_26
1,1,561,shp_1_32
11,1,5610,shp_1_26
11,1,5611,shp_1_26
11,1,5612,shp_1_26
11,1,5613,shp_1_26
11,1,5614,shp_1_26
11,1,5615,shp_1_26
11,1,5616,shp_1_26
11,1,5617,shp_1_26
11,1,5618,shp_1_26
11,1,5619,shp_1_26
1,1,562,shp_1_32
11,1,5620,shp_1_26
11,1,5621,shp_1_26
11,1,5622,shp_1_26
11,1,5623,shp_1_26
11,1,5624,shp_1_26
11,1,5625,shp_1_26
11,1,5626,shp_1_26
11,1,5627,shp_1_26
11,1,5628,shp_1_26
11,1,5629,shp_1_26
1,1,563,shp_1_32
11,1,5630,shp_1_26
11,1,5631,shp_1_26
11,1,5632,shp_1_26
11,1,5633,shp_1_26
11,1,5634,shp_1_26
11,1,5635,shp_1_26
11,1,5636,shp_1_26
11,1,5637,shp_1_26
11,1,5638,shp_1_26
11,1,5639,shp_1_26
1,1,564,shp_1_32
11,1,5640,shp_1_26
11,1,5641,shp_1_26
11,1,5642,shp_1_26
11,1,5643,shp_1_26
11,1,5644,shp_1_26
11,1,5645,shp_1_26
11,1,5646,shp_1_26
11,1,5647,shp_1_26
11,1,5648,shp_1_26
11,1,5649,shp_1_26
1,1,565,shp_1_32
11,1,5650,shp_1_26
11,1,5651,shp_1_26
11,1,5652,shp_1_26
11,1,5653,shp_1_26
11,1,5654,shp_1_26
11,1,5655,shp_1_26
11,1,5656,shp_1_26
11,1,5657,shp_1_26
11,1,5658,shp_1_26
11,1,5659,shp_1_26
1,1,566,shp_1_32
11,1,5660,shp_1_26
11,1,5661,shp_1_26
11,1,5662,shp_1_26
11,1,5663,shp_1_26
11,1,5664,shp_1_26
11,1,5665,shp_1_26
11,1,5666,shp_1_26
11,1,5667,shp_1_26
11,1,5668,shp_1_26
1,1,567,shp_1_32
1,1,568,shp_1_32
1,1,569,shp_1_32
1,1,570,shp_1_32
1,1,571,shp_1_32
1,1,572,shp_1_32
1,1,573,shp_1_32
1,1,574,shp_1_32
1,1,575,shp_1_32
1,1,576,shp_1_32
1,1,577,shp_1_32
1,1,578,shp_1_32
1,1,579,shp_1_32
1,1,580,shp_1_32
1,1,581,shp_1_32
1,1,582,shp_1_32
1,1,583,shp_1_32
1,1,584,shp_1_32
1,1,585,shp_1_32
1,1,586,shp_1_32
1,1,587,shp_1_32
1,1,588,shp_1_32
12,1,6028,shp_1_16
12,1,6029,shp_1_16
12,1,6030,shp_1_16
12,1,6031,shp_1_16
12,1,6032,shp_1_16
12,1,6033,shp_1_16
12,1,6034,shp_1_16
12,1,6035,shp_1_16
12,1,6036,shp_1_16
12,1,6037,shp_1_16
12,1,6038,shp_1_16
12,1,6039,shp_1_16
12,1,6040,shp_1_16
12,1,6041,shp_1_16
12,1,6042,shp_1_16
12,1,6043,shp_1_16
12,1,6044,shp_1_16
12,1,6045,shp_1_16
12,1,6046,shp_1_16
12,1,6047,shp_1_16
12,1,6048,shp_1_16
12,1,6049,shp_1_16
12,1,6050,shp_1_16
12,1,6051,shp_1_16
12,1,6052,shp_1_16
12,1,6053,shp_1_16
12,1,6054,shp_1_16
12,1,6055,shp_1_16
12,1,6056,shp_1_16
12,1,6057,shp_1_16
12,1,6058,shp_1_16
12,1,6059,shp_1_16
12,1,6060,shp_1_16
12,1,6061,shp_1_16
12,1,6062,shp_1_16
12,1,6063,shp_1_16
12,1,6064,shp_1_16
12,1,6065,shp_1_16
12,1,6066,shp_1_16
12,1,6067,shp_1_16
12,1,6068,shp_1_16
12,1,6069,shp_1_16
12,1,6070,shp_1_16
12,1,6071,shp_1_16
12,1,6072,shp_1_16
12,1,6073,shp_1_16
12,1,6074,shp_1_16
12,1,6075,shp_1_16
12,1,6076,shp_1_16
12,1,6077,shp_1_16
12,1,6078,shp_1_16
12,1,6079,shp_1_16
12,1,6080,shp_1_16
12,1,6081,shp_1_16
12,1,6082,shp_1_16
12,1,6083,shp_1_16
12,1,6084,shp_1_16
12,1,6085,shp_1_16
12,1,6086,shp_1_16
12,1,6087,shp_1_16
12,1,6088,shp_1_16
12,1,6089,shp_1_16
12,1,6090,shp_1_16
12,1,6091,shp_1_16
12,1,6092,shp_1_16
12,1,6093,shp_1_16
12,1,6094,shp_1_16
12,1,6095,shp_1_16
12,1,6096,shp_1_16
12,1,6097,shp_1_16
12,1,6098,shp_1_16
12,1,6099,shp_1_16
12,1,6100,shp_1_16
12,1,6101,shp_1_16
12,1,6102,shp_1_16
12,1,6103,shp_1_16
12,1,6104,shp_1_16
12,1,6105,shp_1_16
12,1,6106,shp_1_16
12,1,6107,shp_1_16
12,1,6108,shp_1_16
12,1,6109,shp_1_16
12,1,6110,shp_1_16
12,1,6111,shp_1_16
12,1,6112,shp_1_16
12,1,6113,shp_1_16
12,1,6114,shp_1_16
12,1,6115,shp_1_16
12,1,6116,shp_1_16
12,1,6117,shp_1_16
12,1,6118,shp_1_16
12,1,6119,shp_1_16
12,1,6120,shp_1_16
12,1,6121,shp_1_16
12,1,6122,shp_1_16
12,1,6123,shp_1_16
12,1,6124,shp_1_16
12,1,6125,shp_1_16
12,1,6126,shp_1_16
12,1,6127,shp_1_16
12,1,6128,shp_1_16
12,1,6129,shp_1_16
12,1,6130,shp_1_16
12,1,6131,shp_1_16
12,1,6132,shp_1_16
12,1,6133,shp_1_16
12,1,6134,shp_1_16
12,1,6135,shp_1_16
12,1,6136,shp_1_16
12,1,6137,shp_1_16
12,1,6138,shp_1_16
12,1,6139,shp_1_16
12,1,6140,shp_1_16
12,1,6141,shp_1_16
12,1,6142,shp_1_16
12,1,6143,shp_1_16
12,1,6144,shp_1_16
12,1,6145,shp_1_16
12,1,6146,shp_1_16
12,1,6147,shp_1_16
12,1,6148,shp_1_16
12,1,6149,shp_1_16
12,1,6150,shp_1_16
12,1,6151,shp_1_16
12,1,6152,shp_1_16
12,1,6153,shp_1_16
12,1,6154,shp_1_16
12,1,6155,shp_1_16
12,1,6156,shp_1_16
12,1,6157,shp_1_16
12,1,6158,shp_1_16
12,1,6159,shp_1_16
12,1,6160,shp_1_16
12,1,6161,shp_1_16
12,1,6162,shp_1_16
12,1,6163,shp_1_16
12,1,6164,shp_1_16
12,1,6165,shp_1_16
12,1,6166,shp_1_16
12,1,6167,shp_1_16
12,1,6168,shp_1_16
12,1,6169,shp_1_16
12,1,6170,shp_1_16
12,1,6171,shp_1_16
12,1,6172,shp_1_16
12,1,6173,shp_1_16
12,1,6174,shp_1_16
12,1,6175,shp_1_16
12,1,6176,shp_1_16
12,1,6177,shp_1_16
12,1,6178,shp_1_16
12,1,6179,shp_1_16
12,1,6180,shp_1_16
12,1,6181,shp_1_16
12,1,6182,shp_1_16
12,1,6183,shp_1_16
12,1,6184,shp_1_16
12,1,6185,shp_1_16
12,1,6186,shp_1_16
12,1,6187,shp_1_16
12,1,6188,shp_1_16
12,1,6189,shp_1_16
12,1,6190,shp_1_16
12,1,6191,shp_1_16
12,1,6192,shp_1_16
12,1,6193,shp_1_16
12,1,6194,shp_1_16
12,1,6195,shp_1_16
12,1,6196,shp_1_16
12,1,6197,shp_1_16
12,1,6198,shp_1_16
12,1,6199,shp_1_16
12,1,6200,shp_1_16
12,1,6201,shp_1_16
12,1,6202,shp_1_16
12,1,6203,shp_1_16
12,1,6204,shp_1_16
12,1,6205,shp_1_16
13,1,6564,shp_1_2
13,1,6565,shp_1_2
13,1,6566,shp_1_2
13,1,6567,shp_1_2
13,1,6568,shp_1_2
13,1,6569,shp_1_2
13,1,6570,shp_1_2
13,1,6571,shp_1_2
13,1,6572,shp_1_2
13,1,6573,shp_1_2
13,1,6574,shp_1_2
13,1,6575,shp_1_2
13,1,6576,shp_1_2
13,1,6577,shp_1_2
13,1,6578,shp_1_2
13,1,6579,shp_1_2
13,1,6580,shp_1_2
13,1,6581,shp_1_2
13,1,6582,shp_1_2
13,1,6583,shp_1_2
13,1,6584,shp_1_2
13,1,6585,shp_1_2
13,1,6586,shp_1_2
13,1,6587,shp_1_2
13,1,6588,shp_1_2
13,1,6589,shp_1_2
13,1,6590,shp_1_2
13,1,6591,shp_1_2
13,1,6592,shp_1_2
13,1,6593,shp_1_2
13,1,6594,shp_1_2
13,1,6595,shp_1_2
13,1,6596,shp_1_2
13,1,6597,shp_1_2
13,1,6598,shp_1_2
13,1,6599,shp_1_2
13,1,6600,shp_1_2
13,1,6601,shp_1_2
13,1,6602,shp_1_2
13,1,6603,shp_1_2
13,1,6604,shp_1_2
13,1,6605,shp_1_2
13,1,6606,shp_1_2
13,1,6607,shp_1_2
13,1,6608,shp_1_2
13,1,6609,shp_1_2
13,1,6610,shp_1_2
13,1,6611,shp_1_2
13,1,6612,shp_1_2
13,1,6613,shp_1_2
13,1,6614,shp_1_2
13,1,6615,shp_1_2
13,1,6616,shp_1_2
13,1,6617,shp_1_2
13,1,6618,shp_1_2
13,1,6619,shp_1_2
13,1,6620,shp_1_2
13,1,6621,shp_1_2
13,1,6622,shp_1_2
13,1,6623,shp_1_2
13,1,6624,shp_1_2
13,1,6625,shp_1_2
13,1,6626,shp_1_2
13,1,6627,shp_1_2
13,1,6628,shp_1_2
13,1,6629,shp_1_2
13,1,6630,shp_1_2
13,1,6631,shp_1_2
13,1,6632,shp_1_2
13,1,6633,shp_1_2
13,1,6634,shp_1_2
13,1,6635,shp_1_2
13,1,6636,shp_1_2
13,1,6637,shp_1_2
13,1,6638,shp_1_2
13,1,6639,shp_1_2
14,1,6792,shp_1_7
14,1,6793,shp_1_7
14,1,6794,shp_1_7
14,1,6795,shp_1_7
14,1,6796,shp_1_7
14,1,6797,shp_1_7
14,1,6798,shp_1_7
14,1,6799,shp_1_7
14,1,6800,shp_1_7
14,1,6801,shp_1_7
14,1,6802,shp_1_7
14,1,6803,shp_1_7
14,1,6804,shp_1_7
14,1,6805,shp_1_7
14,1,6806,shp_1_7
14,1,6807,shp_1_7
14,1,6808,shp_1_7
14,1,6809,shp_1_7
14,1,6810,shp_1_7
14,1,6811,shp_1_7
14,1,6812,shp_1_7
14,1,6813,shp_1_7
14,1,6814,shp_1_7
14,1,6815,shp_1_7
14,1,6816,shp_1_7
14,1,6817,shp_1_7
14,1,6818,shp_1_7
14,1,6819,shp_1_7
14,1,6820,shp_1_7
14,1,6821,shp_1_7
14,1,6822,shp_1_7
14,1,6823,shp_1_7
14,1,6824,shp_1_7
14,1,6825,shp_1_7
14,1,6826,shp_1_7
14,1,6827,shp_1_7
14,1,6828,shp_1_7
14,1,6829,shp_1_7
14,1,6830,shp_1_7
14,1,6831,shp_1_7
14,1,6832,shp_1_7
14,1,6833,shp_1_7
14,1,6834,shp_1_7
14,1,6835,shp_1_7
14,1,6836,shp_1_7
14,1,6837,shp_1_7
14,1,6838,shp_1_7
14,1,6839,shp_1_7
14,1,6840,shp_1_7
14,1,6841,shp_1_7
14,1,6842,shp_1_7
14,1,6843,shp_1_7
14,1,6844,shp_1_7
14,1,6845,shp_1_7
14,1,6846,shp_1_7
14,1,6847,shp_1_7
14,1,6848,shp_1_7
14,1,6849,shp_1_7
14,1,6850,shp_1_7
14,1,6851,shp_1_7
14,1,6852,shp_1_7
14,1,6853,shp_1_7
14,1,6854,shp_1_7
14,1,6855,shp_1_7
14,1,6856,shp_1_7
14,1,6857,shp_1_7
14,1,6858,shp_1_7
14,1,6859,shp_1_7
14,1,6860,shp_1_7
14,1,6861,shp_1_7
14,1,6862,shp_1_7
14,1,6863,shp_1_7
14,1,6864,shp_1_7
14,1,6865,shp_1_7
14,1,6866,shp_1_7
14,1,6867,shp_1_7
14,1,6868,shp_1_7
14,1,6869,shp_1_7
14,1,6870,shp_1_7
14,1,6871,shp_1_7
14,1,6872,shp_1_7
14,1,6873,shp_1_7
14,1,6874,shp_1_7
14,1,6875,shp_1_7
14,1,6876,shp_1_7
14,1,6877,shp_1_7
14,1,6878,shp_1_7
14,1,6879,shp_1_7
14,1,6880,shp_1_7
14,1,6881,shp_1_7
14,1,6882,shp_1_7
14,1,6883,shp_1_7
14,1,6884,shp_1_7
14,1,6885,shp_1_7
14,1,6886,shp_1_7
14,1,6887,shp_1_7
14,1,6888,shp_1_7
14,1,6889,shp_1_7
14,1,6890,shp_1_7
14,1,6891,shp_1_7
14,1,6892,shp_1_7
14,1,6893,shp_1_7
14,1,6894,shp_1_7
14,1,6895,shp_1_7
14,1,6896,shp_1_7
14,1,6897,shp_1_7
14,1,6898,shp_1_7
14,1,6899,shp_1_7
14,1,6900,shp_1_7
14,1,6901,shp_1_7
14,1,6902,shp_1_7
14,1,6903,shp_1_7
15,1,7128,shp_1_29
15,1,7129,shp_1_29
15,1,7130,shp_1_29
15,1,7131,shp_1_29
15,1,7132,shp_1_29
15,1,7133,shp_1_29
15,1,7134,shp_1_29
15,1,7135,shp_1_29
15,1,7136,shp_1_29
15,1,7137,shp_1_29
15,1,7138,shp_1_29
15,1,7139,shp_1_29
15,1,7140,shp_1_29
15,1,7141,shp_1_29
15,1,7142,shp_1_29
15,1,7143,shp_1_29
15,1,7144,shp_1_29
15,1,7145,shp_1_29
15,1,7146,shp_1_29
15,1,7147,shp_1_29
15,1,7148,shp_1_29
15,1,7149,shp_1_29
15,1,7150,shp_1_29
15,1,7151,shp_1_29
15,1,7152,shp_1_29
15,1,7153,shp_1_29
15,1,7154,shp_1_29
15,1,7155,shp_1_29
15,1,7156,shp_1_29
15,1,7157,shp_1_29
15,1,7158,shp_1_29
15,1,7159,shp_1_29
15,1,7160,shp_1_29
15,1,7161,shp_1_29
15,1,7162,shp_1_29
15,1,7163,shp_1_29
15,1,7164,shp_1_29
15,1,7165,shp_1_29
15,1,7166,shp_1_29
15,1,7167,shp_1_29
15,1,7168,shp_1_29
15,1,7169,shp_1_29
15,1,7170,shp_1_29
15,1,7171,shp_1_29
15,1,7172,shp_1_29
15,1,7173,shp_1_29
15,1,7174,shp_1_29
15,1,7175,shp_1_29
15,1,7176,shp_1_29
15,1,7177,shp_1_29
15,1,7178,shp_1_29
15,1,7179,shp_1_29
15,1,7180,shp_1_29
15,1,7181,shp_1_29
15,1,7182,shp_1_29
15,1,7183,shp_1_29
15,1,7184,shp_1_29
15,1,7185,shp_1_29
15,1,7186,shp_1_29
15,1,7187,shp_1_29
15,1,7188,shp_1_29
15,1,7189,shp_1_29
15,1,7190,shp_1_29
15,1,7191,shp_1_29
15,1,7192,shp_1_29
15,1,7193,shp_1_29
15,1,7194,shp_1_29
15,1,7195,shp_1_29
15,1,7196,shp_1_29
15,1,7197,shp_1_29
15,1,7198,shp_1_29
15,1,7199,shp_1_29
15,1,7200,shp_1_29
15,1,7201,shp_1_29
15,1,7202,shp_1_29
15,1,7203,shp_1_29
15,1,7204,shp_1_29
15,1,7205,shp_1_29
15,1,7206,shp_1_29
15,1,7207,shp_1_29
15,1,7208,shp_1_29
15,1,7209,shp_1_29
15,1,7210,shp_1_29
15,1,7211,shp_1_29
15,1,7212,shp_1_29
15,1,7213,shp_1_29
15,1,7214,shp_1_29
15,1,7215,shp_1_29
15,1,7216,shp_1_29
15,1,7217,shp_1_29
15,1,7218,shp_1_29
15,1,7219,shp_1_29
15,1,7220,shp_1_29
15,1,7221,shp_1_29
15,1,7222,shp_1_29
15,1,7223,shp_1_29
15,1,7224,shp_1_29
15,1,7225,shp_1_29
15,1,7226,shp_1_29
15,1,7227,shp_1_29
15,1,7228,shp_1_29
15,1,7229,shp_1_29
15,1,7230,shp_1_29
15,1,7231,shp_1_29
15,1,7232,shp_1_29
15,1,7233,shp_1_29
15,1,7234,shp_1_29
15,1,7235,shp_1_29
15,1,7236,shp_1_29
15,1,7237,shp_1_29
15,1,7238,shp_1_29
15,1,7239,shp_1_29
15,1,7240,shp_1_29
15,1,7241,shp_1_29
15,1,7242,shp_1_29
15,1,7243,shp_1_29
15,1,7244,shp_1_29
15,1,7245,shp_1_29
15,1,7246,shp_1_29
15,1,7247,shp_1_29
15,1,7248,shp_1_29
15,1,7249,shp_1_29
15,1,7250,shp_1_29
15,1,7251,shp_1_29
15,1,7252,shp_1_29
15,1,7253,shp_1_29
15,1,7254,shp_1_29
15,1,7255,shp_1_29
15,1,7256,shp_1_29
15,1,7257,shp_1_29
15,1,7258,shp_1_29
15,1,7259,shp_1_29
15,1,7260,shp_1_29
15,1,7261,shp_1_29
15,1,7262,shp_1_29
15,1,7263,shp_1_29
15,1,7264,shp_1_29
15,1,7265,shp_1_29
15,1,7266,shp_1_29
15,1,7267,shp_1_29
15,1,7268,shp_1_29
15,1,7269,shp_1_29
15,1,7270,shp_1_29
15,1,7271,shp_1_29
15,1,7272,shp_1_29
15,1,7273,shp_1_29
15,1,7274,shp_1_29
15,1,7275,shp_1_29
15,1,7276,shp_1_29
15,1,7277,shp_1_29
15,1,7278,shp_1_29
15,1,7279,shp_1_29
15,1,7280,shp_1_29
15,1,7281,shp_1_29
15,1,7282,shp_1_29
15,1,7283,shp_1_29
15,1,7284,shp_1_29
15,1,7285,shp_1_29
15,1,7286,shp_1_29
15,1,7287,shp_1_29
15,1,7288,shp_1_29
15,1,7289,shp_1_29
15,1,7290,shp_1_29
15,1,7291,shp_1_29
15,1,7292,shp_1_29
15,1,7293,shp_1_29
15,1,7294,shp_1_29
15,1,7295,shp_1_29
15,1,7296,shp_1_29
15,1,7297,shp_1_29
15,1,7298,shp_1_29
15,1,7299,shp_1_29
15,1,7300,shp_1_29
15,1,7301,shp_1_29
15,1,7302,shp_1_29
15,1,7303,shp_1_29
15,1,7304,shp_1_29
15,1,7305,shp_1_29
15,1,7306,shp_1_29
15,1,7307,shp_1_29
15,1,7308,shp_1_29
15,1,7309,shp_1_29
15,1,7310,shp_1_29
15,1,7311,shp_1_29
15,1,7312,shp_1_29
15,1,7313,shp_1_29
15,1,7314,shp_1_29
15,1,7315,shp_1_29
15,1,7316,shp_1_29
15,1,7317,shp_1_29
15,1,7318,shp_1_29
15,1,7319,shp_1_29
15,1,7320,shp_1_29
15,1,7321,shp_1_29
15,1,7322,shp_1_29
15,1,7323,shp_1_29
16,1,8325,shp_1_23
16,1,8326,shp_1_23
16,1,8327,shp_1_23
16,1,8328,shp_1_23
16,1,8329,shp_1_23
16,1,8330,shp_1_23
16,1,8331,shp_1_23
16,1,8332,shp_1_23
16,1,8333,shp_1_23
16,1,8334,shp_1_23
16,1,8335,shp_1_23
16,1,8336,shp_1_23
16,1,8337,shp_1_23
16,1,8338,shp_1_23
16,1,8339,shp_1_23
16,1,8340,shp_1_23
16,1,8341,shp_1_23
16,1,8342,shp_1_23
16,1,8343,shp_1_23
16,1,8344,shp_1_23
16,1,8345,shp_1_23
16,1,8346,shp_1_23
16,1,8347,shp_1_23
16,1,8348,shp_1_23
16,1,8349,shp_1_23
16,1,8350,shp_1_23
16,1,8351,shp_1_23
16,1,8352,shp_1_23
16,1,8353,shp_1_23
16,1,8354,shp_1_23
16,1,8355,shp_1_23
16,1,8356,shp_1_23
16,1,8357,shp_1_23
16,1,8358,shp_1_23
16,1,8359,shp_1_23
16,1,8360,shp_1_23
16,1,8361,shp_1_23
16,1,8362,shp_1_23
16,1,8363,shp_1_23
16,1,8364,shp_1_23
16,1,8365,shp_1_23
16,1,8366,shp_1_23
16,1,8367,shp_1_23
16,1,8368,shp_1_23
16,1,8369,shp_1_23
16,1,8370,shp_1_23
16,1,8371,shp_1_23
16,1,8372,shp_1_23
16,1,8373,shp_1_23
16,1,8374,shp_1_23
16,1,8375,shp_1_23
16,1,8376,shp_1_23
16,1,8377,shp_1_23
16,1,8378,shp_1_23
